L3_options_20190815
UnderlyingSymbol,UnderlyingPrice,Flags,OptionSymbol,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA
AABA,69.9,*,AABA190927P00073000,put,09/27/2019,08/15/2019,73,0,2.39,3.75,0,0,0,0.101,0,0.2027,-0.8784,0.084,-0.6128,4.8072,AABA190927P00073000
AABA,69.9,*,AABA190927C00073500,call,09/27/2019,08/15/2019,73.5,0,0,0.62,0,0,0,0.1746,0,0.1901,0.2206,0.0714,-5.6568,7.0603,AABA190927C00073500
AABA,69.9,*,AABA190927P00073500,put,09/27/2019,08/15/2019,73.5,0,2.9,4.25,0,0,0,0.1087,0,0.2189,-0.8973,0.0692,-0.4749,4.2607,AABA190927P00073500
AABA,69.9,*,AABA190927C00074000,call,09/27/2019,08/15/2019,74,0,0,0.62,0,0,0,0.1746,0,0.2051,0.1883,0.0649,-5.1289,6.425,AABA190927C00074000
AABA,69.9,*,AABA190927P00074000,put,09/27/2019,08/15/2019,74,3.9,3.4,4.75,0,0,0,0.118,0,0.2345,-0.9086,0.0585,-0.4386,3.9112,AABA190927P00074000
AABA,69.9,*,AABA190927C00074500,call,09/27/2019,08/15/2019,74.5,0,0,0.62,0,0,0,0.1746,0,0.2183,0.1593,0.0584,-4.5954,5.7757,AABA190927C00074500
AABA,69.9,*,AABA190927P00074500,put,09/27/2019,08/15/2019,74.5,0,3.9,5.25,0,0,0,0.1289,0,0.2497,-0.9145,0.0509,-0.4948,3.7195,AABA190927P00074500
AABA,69.9,*,AABA190927C00075000,call,09/27/2019,08/15/2019,75,0,0,0.62,0,0,0,0.1746,0,0.2321,0.1335,0.0518,-4.0697,5.1302,AABA190927C00075000
AABA,69.9,*,AABA190927P00075000,put,09/27/2019,08/15/2019,75,0,4.4,5.7,0,0,0,0.1289,0,0.2576,-0.9359,0.0409,-0.0412,2.9843,AABA190927P00075000
AABA,69.9,*,AABA190927C00075500,call,09/27/2019,08/15/2019,75.5,0,0,0.62,0,0,0,0.1746,0,0.2455,0.1109,0.0455,-3.563,4.5036,AABA190927C00075500
AABA,69.9,*,AABA190927P00075500,put,09/27/2019,08/15/2019,75.5,0,4.9,6.25,0,0,0,0.1289,0,0.2787,-0.9528,0.0321,0.353,2.3434,AABA190927P00075500
AABA,69.9,*,AABA190927C00076000,call,09/27/2019,08/15/2019,76,0,0,0.62,0,0,0,0.1746,0,0.2585,0.0913,0.0395,-3.0846,3.9084,AABA190927C00076000
AABA,69.9,*,AABA190927P00076000,put,09/27/2019,08/15/2019,76,0,5.4,6.75,0,0,0,0.1289,0,0.2927,-0.9659,0.0247,0.6859,1.8017,AABA190927P00076000
AABA,69.9,*,AABA190927C00076500,call,09/27/2019,08/15/2019,76.5,0,0,0.62,0,0,0,0.1746,0,0.2713,0.0745,0.0339,-2.641,3.3538,AABA190927C00076500
AABA,69.9,*,AABA190927P00076500,put,09/27/2019,08/15/2019,76.5,0,5.95,7.2,0,0,0,0.1289,0,0.2991,-0.9757,0.0186,0.9601,1.3569,AABA190927P00076500
AABA,69.9,*,AABA190927C00077000,call,09/27/2019,08/15/2019,77,0,0,0.62,0,0,0,0.1746,0,0.2838,0.0603,0.0288,-2.2368,2.8463,AABA190927C00077000
AABA,69.9,*,AABA190927P00077000,put,09/27/2019,08/15/2019,77,0,6.4,7.75,0,0,0,0.1289,0,0.3197,-0.983,0.0137,1.1806,1.0015,AABA190927P00077000
AABA,69.9,*,AABA191018C00030000,call,10/18/2019,08/15/2019,30,40.1,39.2,40.85,0,7,7,0.0957,0,1.4479,0.9981,0,0.0871,0,AABA191018C00030000
AABA,69.9,*,AABA191018P00030000,put,10/18/2019,08/15/2019,30,0,0,0.62,0,0,0,0.1515,0,1.3064,0,0,0,0,AABA191018P00030000
AABA,69.9,*,AABA191018C00032500,call,10/18/2019,08/15/2019,32.5,0,36.75,38.35,0,0,0,0.0957,0,1.3254,0.9981,0,0.0299,0,AABA191018C00032500
AABA,69.9,*,AABA191018P00032500,put,10/18/2019,08/15/2019,32.5,0,0,0.62,0,0,0,0.1515,0,1.1974,0,0,0,0,AABA191018P00032500
AABA,69.9,*,AABA191018C00035000,call,10/18/2019,08/15/2019,35,0,34.25,35.9,0,0,0,0.0957,0,1.2287,0.9981,0,-0.0273,0,AABA191018C00035000
AABA,69.9,*,AABA191018P00035000,put,10/18/2019,08/15/2019,35,0,0,0.62,0,0,0,0.1515,0,1.0965,0,0,0,0,AABA191018P00035000
AABA,69.9,*,AABA191018C00037500,call,10/18/2019,08/15/2019,37.5,0,31.75,33.4,0,0,0,0.0957,0,1.1221,0.9981,0,-0.0845,0,AABA191018C00037500
AABA,69.9,*,AABA191018P00037500,put,10/18/2019,08/15/2019,37.5,0,0,0.62,0,0,0,0.1515,0,1.0024,0,0,0,0,AABA191018P00037500
AABA,69.9,*,AABA191018C00040000,call,10/18/2019,08/15/2019,40,0,29.3,30.9,0,0,0,0.0957,0,1.0231,0.9981,0,-0.1417,0,AABA191018C00040000
AABA,69.9,*,AABA191018P00040000,put,10/18/2019,08/15/2019,40,0,0,0.62,0,0,0,0.1515,0,0.9143,0,0,0,0,AABA191018P00040000
AABA,69.9,*,AABA191018C00042500,call,10/18/2019,08/15/2019,42.5,0,26.8,28.4,0,0,0,0.0957,0,0.9305,0.9981,0,-0.1989,0,AABA191018C00042500
AABA,69.9,*,AABA191018P00042500,put,10/18/2019,08/15/2019,42.5,0,0,0.62,0,0,0,0.1515,0,0.8311,0,0,0,0,AABA191018P00042500
AABA,69.9,*,AABA191018C00045000,call,10/18/2019,08/15/2019,45,0,24.3,25.9,0,0,0,0.0957,0,0.8413,0.9981,0,-0.2561,0,AABA191018C00045000
AABA,69.9,*,AABA191018P00045000,put,10/18/2019,08/15/2019,45,0.2,0,0.1,0,10,10,0.1515,0,0.5274,0,0,0,0,AABA191018P00045000
AABA,69.9,*,AABA191018C00047500,call,10/18/2019,08/15/2019,47.5,28.8,21.8,23.35,0,77,77,0.0957,0,0.7459,0.9981,0,-0.3133,0,AABA191018C00047500
AABA,69.9,*,AABA191018P00047500,put,10/18/2019,08/15/2019,47.5,0.15,0,0.1,0,56,56,0.1515,0,0.4705,0,0,0,0,AABA191018P00047500
AABA,69.9,*,AABA191018C00050000,call,10/18/2019,08/15/2019,50,20.02,19.35,20.95,0,58,58,0.0957,0,0.6875,0.9981,0,-0.3704,0,AABA191018C00050000
AABA,69.9,*,AABA191018P00050000,put,10/18/2019,08/15/2019,50,0.32,0,0.1,0,17,17,0.1515,0,0.416,0,0,0,0,AABA191018P00050000
AABA,69.9,*,AABA191018C00052500,call,10/18/2019,08/15/2019,52.5,0,16.85,18.45,0,0,0,0.0957,0,0.6096,0.9981,0,-0.4276,0,AABA191018C00052500
AABA,69.9,*,AABA191018P00052500,put,10/18/2019,08/15/2019,52.5,1.3,0,0.1,0,66,66,0.1515,0,0.3636,0,0,-0.0001,0.0003,AABA191018P00052500
AABA,69.9,*,AABA191018C00055000,call,10/18/2019,08/15/2019,55,14.47,14.35,15.95,0,8,8,0.0957,0,0.5343,0.9981,0,-0.4848,0,AABA191018C00055000
AABA,69.9,*,AABA191018P00055000,put,10/18/2019,08/15/2019,55,0.05,0,0.1,0,138,138,0.1515,0,0.313,-0.0001,0.0001,-0.0029,0.0067,AABA191018P00055000
AABA,69.9,*,AABA191018C00057500,call,10/18/2019,08/15/2019,57.5,0,11.85,13.5,0,0,0,0.0957,0,0.4689,0.9981,0,-0.542,0.0001,AABA191018C00057500
AABA,69.9,*,AABA191018P00057500,put,10/18/2019,08/15/2019,57.5,0.71,0,0.1,0,383,383,0.1515,0,0.2638,-0.0008,0.0006,-0.0338,0.079,AABA191018P00057500
AABA,69.9,*,AABA191018C00060000,call,10/18/2019,08/15/2019,60,16.95,9.35,10.85,0,31,31,0.0957,0,0.3738,0.998,0.0001,-0.6008,0.0057,AABA191018C00060000
AABA,69.9,*,AABA191018P00060000,put,10/18/2019,08/15/2019,60,0.18,0,0.1,0,663,663,0.1515,0,0.2156,-0.0065,0.0041,-0.2257,0.5298,AABA191018P00060000
AABA,69.9,*,AABA191018C00062500,call,10/18/2019,08/15/2019,62.5,7.8,6.85,8.5,0,298,298,0.0957,0,0.3239,0.9961,0.0023,-0.7055,0.184,AABA191018C00062500
AABA,69.9,*,AABA191018P00062500,put,10/18/2019,08/15/2019,62.5,0.15,0,0.1,0,16,16,0.1515,0,0.1679,-0.033,0.0167,-0.9071,2.1436,AABA191018P00062500
AABA,69.9,*,AABA191018C00065000,call,10/18/2019,08/15/2019,65,5.34,4.35,5.8,0,1359,1359,0.0957,0,0.2277,0.9691,0.0237,-1.2199,1.9257,AABA191018C00065000
AABA,69.9,*,AABA191018P00065000,put,10/18/2019,08/15/2019,65,0.04,0,0.1,0,852,852,0.1256,0,0.1202,-0.0727,0.0378,-1.3933,4.0244,AABA191018P00065000
AABA,69.9,*,AABA191018C00067500,call,10/18/2019,08/15/2019,67.5,2.77,2.7,2.9,100,2558,2558,0.0957,0.082,0.1094,0.8269,0.0912,-2.6624,7.3967,AABA191018C00067500
AABA,69.9,*,AABA191018P00067500,put,10/18/2019,08/15/2019,67.5,0.1,0.05,0.16,0,2669,2669,0.0702,0.0594,0.0811,-0.1001,0.0859,-0.9485,5.1108,AABA191018P00067500
AABA,69.9,*,AABA191018C00070000,call,10/18/2019,08/15/2019,70,0.5,0.48,0.5,770,17052,17800,0.0403,0.0394,0.0411,0.5174,0.339,-1.7634,11.5814,AABA191018C00070000
AABA,69.9,*,AABA191018P00070000,put,10/18/2019,08/15/2019,70,0.3,0.25,0.32,537,43049,43519,0.0265,0.0234,0.0295,-0.4741,0.515,-0.4833,11.5708,AABA191018P00070000
AABA,69.9,*,AABA191018C00072500,call,10/18/2019,08/15/2019,72.5,0.05,0.05,0.06,232,7942,8033,0.0573,0.0561,0.0584,0.076,0.0856,-0.7486,4.1598,AABA191018C00072500
AABA,69.9,*,AABA191018P00072500,put,10/18/2019,08/15/2019,72.5,2.47,1.89,3,0,453,253,0.0933,0,0.1241,-0.8055,0.1006,-1.4083,7.96,AABA191018P00072500
AABA,69.9,*,AABA191018C00075000,call,10/18/2019,08/15/2019,75,0.09,0,0.05,0,1033,1033,0.0573,0,0.096,0.0022,0.0041,-0.0346,0.1985,AABA191018C00075000
AABA,69.9,*,AABA191018P00075000,put,10/18/2019,08/15/2019,75,0,4.4,5.65,0,0,0,0.0977,0,0.202,-0.9497,0.0353,0.0797,2.9261,AABA191018P00075000
AABA,69.9,*,AABA191018C00077500,call,10/18/2019,08/15/2019,77.5,0.21,0,0.4,0,176,176,0.0573,0,0.2112,0,0,-0.0003,0.0015,AABA191018C00077500
AABA,69.9,*,AABA191018P00077500,put,10/18/2019,08/15/2019,77.5,4.9,6.9,8,0,1,1,0.0977,0,0.2368,-0.9912,0.0067,0.8377,0.5555,AABA191018P00077500
AABA,69.9,*,AABA191018C00080000,call,10/18/2019,08/15/2019,80,0.02,0,0.62,0,1031,1031,0.0573,0,0.2905,0,0,0,0,AABA191018C00080000
AABA,69.9,*,AABA191018P00080000,put,10/18/2019,08/15/2019,80,17.83,9.4,10.5,0,0,0,0.0977,0,0.2851,-0.9975,0.0007,1.0394,0.0599,AABA191018P00080000
AABA,69.9,*,AABA191018C00082500,call,10/18/2019,08/15/2019,82.5,0,0,0.62,0,2425,2425,0.0573,0,0.3343,0,0,0,0,AABA191018C00082500
AABA,69.9,*,AABA191018P00082500,put,10/18/2019,08/15/2019,82.5,14.4,11.9,13.2,0,0,0,0.0977,0,0.3604,-0.998,0,1.1129,0.0039,AABA191018P00082500
AABA,69.9,*,AABA191018C00085000,call,10/18/2019,08/15/2019,85,0.25,0,0.25,10,254,252,0.0573,0,0.2997,0,0,0,0,AABA191018C00085000
AABA,69.9,*,AABA191018P00085000,put,10/18/2019,08/15/2019,85,10.22,14.4,15.7,0,0,0,0.0977,0,0.4044,-0.9981,0,1.1711,0.0002,AABA191018P00085000
AABA,69.9,*,AABA191018C00090000,call,10/18/2019,08/15/2019,90,0.09,0,0.62,0,15,15,0.0573,0,0.4503,0,0,0,0,AABA191018C00090000
AABA,69.9,*,AABA191018P00090000,put,10/18/2019,08/15/2019,90,0,19.4,20.7,0,0,0,0.0977,0,0.4854,-0.9981,0,1.2856,0,AABA191018P00090000
AABA,69.9,*,AABA191018C00095000,call,10/18/2019,08/15/2019,95,0.2,0,0.4,0,12,12,0.0573,0,0.468,0,0,0,0,AABA191018C00095000
AABA,69.9,*,AABA191018P00095000,put,10/18/2019,08/15/2019,95,0,24.4,25.7,0,0,0,0.0977,0,0.5594,-0.9981,0,1.3999,0,AABA191018P00095000
AABA,69.9,*,AABA191018C00100000,call,10/18/2019,08/15/2019,100,0.3,0,0.62,0,15,15,0.0573,0,0.5799,0,0,0,0,AABA191018C00100000
AABA,69.9,*,AABA191018P00100000,put,10/18/2019,08/15/2019,100,0,29.4,30.7,0,0,0,0.0977,0,0.6277,-0.9981,0,1.5143,0,AABA191018P00100000
AABA,69.9,*,AABA191115C00050000,call,11/15/2019,08/15/2019,50,0,19.35,21.05,0,0,0,0.1242,0,0.5812,0.9977,0,-0.4946,0,AABA191115C00050000
AABA,69.9,*,AABA191115P00050000,put,11/15/2019,08/15/2019,50,0,0,0.62,0,0,0,0.2038,0,0.5054,-0.0004,0.0002,-0.0189,0.0474,AABA191115P00050000
AABA,69.9,*,AABA191115C00055000,call,11/15/2019,08/15/2019,55,0,14.35,16.05,0,0,0,0.1242,0,0.4514,0.9976,0,-0.6102,0.0058,AABA191115C00055000
AABA,69.9,*,AABA191115P00055000,put,11/15/2019,08/15/2019,55,0,0,0.62,0,0,0,0.2038,0,0.3914,-0.0074,0.0029,-0.284,0.7159,AABA191115P00055000
AABA,69.9,*,AABA191115C00060000,call,11/15/2019,08/15/2019,60,10.25,9.4,11.1,0,1,1,0.1242,0,0.3346,0.9922,0.0036,-0.8533,0.5468,AABA191115C00060000
AABA,69.9,*,AABA191115P00060000,put,11/15/2019,08/15/2019,60,0,0,0.62,0,0,0,0.2038,0,0.2827,-0.0566,0.016,-1.5616,3.978,AABA191115P00060000
AABA,69.9,*,AABA191115C00062500,call,11/15/2019,08/15/2019,62.5,0,7.15,8.5,0,0,0,0.1242,0,0.2627,0.9682,0.0154,-1.3326,2.3448,AABA191115C00062500
AABA,69.9,*,AABA191115P00062500,put,11/15/2019,08/15/2019,62.5,0,0,0.62,0,0,0,0.1653,0,0.2291,-0.0753,0.0246,-1.5626,4.963,AABA191115P00062500
AABA,69.9,*,AABA191115C00065000,call,11/15/2019,08/15/2019,65,0,4.3,6.25,0,0,0,0.1242,0,0.2266,0.8934,0.0416,-2.3017,6.3239,AABA191115C00065000
AABA,69.9,*,AABA191115P00065000,put,11/15/2019,08/15/2019,65,0,0,0.72,0,0,0,0.136,0,0.1853,-0.1242,0.0431,-1.8205,7.162,AABA191115P00065000
AABA,69.9,*,AABA191115C00067500,call,11/15/2019,08/15/2019,67.5,2.8,2.8,3.95,20,34,54,0.1242,0.0713,0.1771,0.74,0.0743,-3.4305,11.2775,AABA191115C00067500
AABA,69.9,*,AABA191115P00067500,put,11/15/2019,08/15/2019,67.5,0.1,0.05,0.46,0,942,942,0.0767,0.0509,0.1025,-0.1537,0.0883,-1.1169,8.2802,AABA191115P00067500
AABA,69.9,*,AABA191115C00070000,call,11/15/2019,08/15/2019,70,0.66,0.65,0.99,0,142,142,0.0538,0.0416,0.0661,0.5337,0.2108,-1.9822,13.8637,AABA191115C00070000
AABA,69.9,*,AABA191115P00070000,put,11/15/2019,08/15/2019,70,0.48,0,1.74,0,566,566,0.1049,0,0.1301,-0.4733,0.1083,-2.4264,13.8883,AABA191115P00070000
AABA,69.9,*,AABA191115C00072500,call,11/15/2019,08/15/2019,72.5,0.05,0.05,0.1,0,878,878,0.0496,0.0454,0.0538,0.093,0.0958,-0.6633,5.8121,AABA191115C00072500
AABA,69.9,*,AABA191115P00072500,put,11/15/2019,08/15/2019,72.5,1.58,1.92,3.15,0,0,0,0.1032,0,0.1222,-0.7291,0.0913,-1.6102,11.517,AABA191115P00072500
AABA,69.9,*,AABA191115C00075000,call,11/15/2019,08/15/2019,75,0.15,0,0.62,0,20,20,0.0496,0,0.1571,0.0036,0.0062,-0.0406,0.3756,AABA191115C00075000
AABA,69.9,*,AABA191115P00075000,put,11/15/2019,08/15/2019,75,0,4.4,5.75,0,0,0,0.1106,0,0.1853,-0.8796,0.0511,-0.5695,6.9102,AABA191115P00075000
AABA,69.9,*,AABA191115C00077500,call,11/15/2019,08/15/2019,77.5,0,0,0.62,0,0,0,0.0496,0,0.2007,0,0.0001,-0.0005,0.0045,AABA191115C00077500
AABA,69.9,*,AABA191115P00077500,put,11/15/2019,08/15/2019,77.5,0,6.9,8.25,0,0,0,0.1271,0,0.2334,-0.9358,0.0275,-0.0175,4.2667,AABA191115P00077500
AABA,69.9,*,AABA191115C00080000,call,11/15/2019,08/15/2019,80,0,0,0.62,0,0,0,0.0496,0,0.2403,0,0,0,0,AABA191115C00080000
AABA,69.9,*,AABA191115P00080000,put,11/15/2019,08/15/2019,80,0,9.45,10.6,0,0,0,0.1271,0,0.2609,-0.9769,0.0112,0.7168,1.7477,AABA191115P00080000
AABA,69.9,*,AABA191115C00085000,call,11/15/2019,08/15/2019,85,0,0,0.3,0,0,0,0.0496,0,0.2585,0,0,0,0,AABA191115C00085000
AABA,69.9,*,AABA191115P00085000,put,11/15/2019,08/15/2019,85,0,14.4,15.75,0,0,0,0.1271,0,0.356,-0.9963,0.001,1.2523,0.159,AABA191115P00085000
AABA,69.9,*,AABA191115C00090000,call,11/15/2019,08/15/2019,90,0,0,0.62,0,0,0,0.0496,0,0.3737,0,0,0,0,AABA191115C00090000
AABA,69.9,*,AABA191115P00090000,put,11/15/2019,08/15/2019,90,0,19.4,20.75,0,0,0,0.1271,0,0.4265,-0.9976,0,1.4062,0.0072,AABA191115P00090000
AABA,69.9,*,AABA191220C00050000,call,12/20/2019,08/15/2019,50,0,19.45,21.05,0,0,0,0.1782,0,0.5019,0.9948,0.0003,-0.2248,0.0754,AABA191220C00050000
AABA,69.9,*,AABA191220P00050000,put,12/20/2019,08/15/2019,50,0,0,0.62,0,0,0,0.1767,0,0.4298,-0.0005,0.0002,-0.0173,0.069,AABA191220P00050000
AABA,69.9,*,AABA191220C00055000,call,12/20/2019,08/15/2019,55,0,14.5,16.15,0,0,0,0.1782,0,0.4011,0.9865,0.0033,-0.5664,0.9832,AABA191220C00055000
AABA,69.9,*,AABA191220P00055000,put,12/20/2019,08/15/2019,55,0,0,0.62,0,0,0,0.1767,0,0.3329,-0.0084,0.0031,-0.2337,0.9392,AABA191220P00055000
AABA,69.9,*,AABA191220C00060000,call,12/20/2019,08/15/2019,60,0,9.45,11.2,0,0,0,0.1782,0,0.2977,0.934,0.0165,-1.6709,4.9836,AABA191220C00060000
AABA,69.9,*,AABA191220P00060000,put,12/20/2019,08/15/2019,60,0,0,0.62,0,0,0,0.1767,0,0.2404,-0.0599,0.0164,-1.2038,4.8905,AABA191220P00060000
AABA,69.9,*,AABA191220C00062500,call,12/20/2019,08/15/2019,62.5,0,6.9,8.8,0,0,0,0.1474,0,0.2532,0.9107,0.0256,-1.7854,6.3726,AABA191220C00062500
AABA,69.9,*,AABA191220P00062500,put,12/20/2019,08/15/2019,62.5,0,0,0.66,0,0,0,0.1446,0,0.199,-0.0809,0.0252,-1.2269,6.1567,AABA191220P00062500
AABA,69.9,*,AABA191220C00065000,call,12/20/2019,08/15/2019,65,0,5.1,6.45,0,0,0,0.1336,0.0572,0.21,0.8389,0.0436,-2.3324,9.8449,AABA191220C00065000
AABA,69.9,*,AABA191220P00065000,put,12/20/2019,08/15/2019,65,0,0,0.84,0,0,0,0.1203,0,0.168,-0.1331,0.0434,-1.4377,8.8292,AABA191220P00065000
AABA,69.9,*,AABA191220C00067500,call,12/20/2019,08/15/2019,67.5,2.74,2.8,4.1,0,12,12,0.1121,0.0621,0.1621,0.7266,0.0714,-2.5988,13.5339,AABA191220C00067500
AABA,69.9,*,AABA191220P00067500,put,12/20/2019,08/15/2019,67.5,0.6,0,0.9,0,1,1,0.1036,0,0.1206,-0.2541,0.0751,-1.7832,13.1518,AABA191220P00067500
AABA,69.9,*,AABA191220C00070000,call,12/20/2019,08/15/2019,70,0.8,0.7,1.1,26,237,263,0.051,0.0387,0.0633,0.5284,0.1888,-1.5316,16.2809,AABA191220C00070000
AABA,69.9,*,AABA191220P00070000,put,12/20/2019,08/15/2019,70,0.66,0.01,1.85,0,514,514,0.0609,0.0031,0.1173,-0.4698,0.1582,-1.0981,16.2896,AABA191220P00070000
AABA,69.9,*,AABA191220C00072500,call,12/20/2019,08/15/2019,72.5,0.14,0.05,0.39,0,776,776,0.0563,0.0388,0.0738,0.1613,0.1055,-0.9198,10.0408,AABA191220C00072500
AABA,69.9,*,AABA191220P00072500,put,12/20/2019,08/15/2019,72.5,1.98,1.89,3.2,0,0,0,0.0934,0,0.1075,-0.7147,0.0875,-1.3194,13.8257,AABA191220P00072500
AABA,69.9,*,AABA191220C00075000,call,12/20/2019,08/15/2019,75,0,0,0.63,0,0,0,0.1004,0,0.1347,0.1336,0.0521,-1.3667,8.8512,AABA191220C00075000
AABA,69.9,*,AABA191220P00075000,put,12/20/2019,08/15/2019,75,0,4.4,5.75,0,0,0,0.0998,0,0.158,-0.8633,0.052,-0.5728,8.7826,AABA191220P00075000
AABA,69.9,*,AABA191220C00077500,call,12/20/2019,08/15/2019,77.5,0.2,0,0.62,0,3,3,0.1124,0,0.1709,0.0694,0.0288,-0.933,5.48,AABA191220C00077500
AABA,69.9,*,AABA191220P00077500,put,12/20/2019,08/15/2019,77.5,0,6.9,8.25,0,0,0,0.114,0,0.1994,-0.923,0.0293,-0.1441,5.657,AABA191220P00077500
AABA,69.9,*,AABA191220C00080000,call,12/20/2019,08/15/2019,80,0,0,0.5,0,0,0,0.1124,0,0.1915,0.025,0.0126,-0.4057,2.4021,AABA191220C00080000
AABA,69.9,*,AABA191220P00080000,put,12/20/2019,08/15/2019,80,10.14,9.4,10.75,0,2,2,0.114,0,0.2372,-0.9687,0.0132,0.4545,2.5385,AABA191220P00080000
AABA,69.9,*,AABA191220C00085000,call,12/20/2019,08/15/2019,85,0,0,0.3,0,0,0,0.1124,0,0.2201,0.002,0.0014,-0.0438,0.2621,AABA191220C00085000
AABA,69.9,*,AABA191220P00085000,put,12/20/2019,08/15/2019,85,0,14.4,15.75,0,0,0,0.114,0,0.3054,-0.9931,0.0015,0.9533,0.2949,AABA191220P00085000
AABA,69.9,*,AABA191220C00090000,call,12/20/2019,08/15/2019,90,0,0,0.62,0,0,0,0.1124,0,0.3181,0.0001,0.0001,-0.0025,0.015,AABA191220C00090000
AABA,69.9,*,AABA191220P00090000,put,12/20/2019,08/15/2019,90,0,19.4,20.75,0,0,0,0.114,0,0.3667,-0.9953,0.0001,1.1141,0.0183,AABA191220P00090000
AABA,69.9,*,AABA200117C00030000,call,01/17/2020,08/15/2019,30,40,38.3,41.95,50,58,108,0.5812,0,1.1913,0.9845,0.0008,0.0075,0.936,AABA200117C00030000
AABA,69.9,*,AABA200117P00030000,put,01/17/2020,08/15/2019,30,0.14,0,0.05,0,21,21,0.1388,0,0.5532,0,0,0,0,AABA200117P00030000
AABA,69.9,*,AABA200117C00032500,call,01/17/2020,08/15/2019,32.5,33.68,35.8,39.45,0,1,1,0.5812,0,1.0929,0.9788,0.0013,-0.4558,1.5316,AABA200117C00032500
AABA,69.9,*,AABA200117P00032500,put,01/17/2020,08/15/2019,32.5,0.73,0,0.05,0,10,10,0.1388,0,0.5046,0,0,0,0,AABA200117P00032500
AABA,69.9,*,AABA200117C00035000,call,01/17/2020,08/15/2019,35,40.75,33.35,37,0,88,88,0.5812,0,1.0099,0.9706,0.0019,-1.0512,2.3218,AABA200117C00035000
AABA,69.9,*,AABA200117P00035000,put,01/17/2020,08/15/2019,35,0.44,0,0.05,0,278,278,0.1388,0,0.4595,0,0,0,0,AABA200117P00035000
AABA,69.9,*,AABA200117C00037500,call,01/17/2020,08/15/2019,37.5,0,30.8,34.45,0,0,0,0.5812,0,0.9191,0.9594,0.0028,-1.7766,3.3039,AABA200117C00037500
AABA,69.9,*,AABA200117P00037500,put,01/17/2020,08/15/2019,37.5,0.01,0,0.05,0,34,34,0.1388,0,0.4174,0,0,0,0,AABA200117P00037500
AABA,69.9,*,AABA200117C00040000,call,01/17/2020,08/15/2019,40,30.35,28.35,32,0,116,116,0.5274,0,0.8478,0.9566,0.0032,-1.7671,3.5354,AABA200117C00040000
AABA,69.9,*,AABA200117P00040000,put,01/17/2020,08/15/2019,40,0.05,0,0.05,0,1037,1037,0.1388,0,0.3779,0,0,0,0,AABA200117P00040000
AABA,69.9,*,AABA200117C00042500,call,01/17/2020,08/15/2019,42.5,22.05,25.85,29.55,0,6,6,0.4768,0,0.7804,0.9535,0.0038,-1.7544,3.7886,AABA200117C00042500
AABA,69.9,*,AABA200117P00042500,put,01/17/2020,08/15/2019,42.5,0.16,0,0.05,0,34,34,0.1388,0,0.3407,0,0,0,0,AABA200117P00042500
AABA,69.9,*,AABA200117C00045000,call,01/17/2020,08/15/2019,45,25.41,23.4,27.05,0,191,191,0.4292,0,0.7108,0.9498,0.0046,-1.7424,4.0745,AABA200117C00045000
AABA,69.9,*,AABA200117P00045000,put,01/17/2020,08/15/2019,45,0.03,0,0.05,0,1924,1924,0.1388,0,0.3055,0,0,0,0.0001,AABA200117P00045000
AABA,69.9,*,AABA200117C00047500,call,01/17/2020,08/15/2019,47.5,22.45,20.9,24.6,0,32,32,0.3848,0,0.6499,0.9454,0.0056,-1.741,4.4192,AABA200117C00047500
AABA,69.9,*,AABA200117P00047500,put,01/17/2020,08/15/2019,47.5,0.3,0,0.05,0,121,121,0.1388,0,0.2719,0,0,-0.0002,0.0014,AABA200117P00047500
AABA,69.9,*,AABA200117C00050000,call,01/17/2020,08/15/2019,50,20.22,18.45,21,0,1652,1652,0.3434,0,0.4658,0.9397,0.0068,-1.7541,4.8483,AABA200117C00050000
AABA,69.9,*,AABA200117P00050000,put,01/17/2020,08/15/2019,50,0.1,0,0.1,0,1001,1001,0.1388,0,0.2665,-0.0001,0.0001,-0.0024,0.0145,AABA200117P00050000
AABA,69.9,*,AABA200117C00052500,call,01/17/2020,08/15/2019,52.5,21.15,16.05,19.7,0,9,9,0.3052,0,0.5343,0.9318,0.0086,-1.7935,5.4132,AABA200117C00052500
AABA,69.9,*,AABA200117P00052500,put,01/17/2020,08/15/2019,52.5,0.07,0,0.1,0,84,84,0.1388,0,0.2329,-0.0006,0.0003,-0.0156,0.0962,AABA200117P00052500
AABA,69.9,*,AABA200117C00055000,call,01/17/2020,08/15/2019,55,15.5,13.5,17.2,0,584,584,0.2701,0,0.4746,0.9206,0.0111,-1.8664,6.1783,AABA200117C00055000
AABA,69.9,*,AABA200117P00055000,put,01/17/2020,08/15/2019,55,0.15,0,0.1,0,1657,1657,0.1388,0,0.2004,-0.0032,0.0016,-0.0722,0.4462,AABA200117P00055000
AABA,69.9,*,AABA200117C00057500,call,01/17/2020,08/15/2019,57.5,12.81,11.1,14.45,0,146,146,0.2381,0,0.3962,0.904,0.0147,-1.9828,7.2401,AABA200117C00057500
AABA,69.9,*,AABA200117P00057500,put,01/17/2020,08/15/2019,57.5,0.1,0,0.1,0,160,160,0.1388,0,0.1688,-0.0129,0.0053,-0.2434,1.5081,AABA200117P00057500
